year,state,status,adunit,murder,dacoity,riots,arson,area,pop,civpol,armpol,totpol
1978,GU,0,Rajkot Rural,35,2,28,,,,,,
1978,GU,0,Amreli,24,1,21,,,,,,
1978,GU,0,Jamnagar,41,1,26,,,,,,
1978,GU,0,Junagadh,59,7,81,,,,,,
1978,GU,0,Bhavnagar,57,5,47,,,,,,
1978,GU,0,Kutch,17,5,32,,,,,,
1978,GU,0,Surendranagar,25,4,41,,,,,,
1978,GU,0,Vadodara City,13,4,30,,,,,,
1978,GU,0,Vadodara Rural,87,7,22,,,,,,
1978,GU,0,Panchmahal,91,29,60,,,,,,
1978,GU,0,Bharuch,40,3,39,,,,,,
1978,GU,0,Surat City,21,3,35,,,,,,
1978,GU,0,Surat Rural,51,6,25,,,,,,
1978,GU,0,Bulsar,45,6,64,,,,,,
1978,GU,0,Western Railway,7,2,6,,,,,,
1978,HP,0,Mandi,6,0,31,,,,,,
1978,HP,0,Shimla,7,0,42,,,,,,
1978,HP,0,Kangra,15,0,25,,,,,,
1978,HP,0,Solan,4,0,36,,,,,,
1978,HP,0,Sirmaur,5,0,10,,,,,,
1978,HP,0,Chamba,1,0,10,,,,,,
1978,HP,0,Bilaspur,1,0,34,,,,,,
1978,HP,0,Hamirpur,3,0,3,,,,,,
1978,HP,0,Una,3,1,5,,,,,,
1978,HP,0,Kullu,1,0,14,,,,,,
1978,HP,0,Kinnaur,0,0,7,,,,,,
1978,HP,0,Lahaul and Spiti,2,0,2,,,,,,
1978,HP,0,RP,0,0,0,,,,,,
1978,HR,0,Ambala,24,7,11,,,,,,
1978,HR,0,Kurukshetra,25,5,11,,,,,,
1978,HR,0,Karnal,31,3,6,,,,,,
1978,HR,0,Sonepat,27,2,30,,,,,,
1978,HR,0,Rohtak,34,2,42,,,,,,
1978,HR,0,Hissar,34,2,21,,,,,,
1978,HR,0,Bhiwani,26,2,6,,,,,,
1978,HR,0,Gurgaon,37,13,54,,,,,,
1978,HR,0,Narnaul,10,1,1,,,,,,
1978,HR,0,Jind,24,0,1,,,,,,
1978,HR,0,Sirsa,16,0,4,,,,,,
1978,JK,0,Anantnag,10,0,284,,,,,,
1978,JK,0,Baramulla,10,0,355,,,,,,
1978,JK,0,Doda,11,1,87,,,,,,
1978,JK,0,Jammu,15,8,151,,,,,,
1978,JK,0,Kathua,7,0,46,,,,,,
1978,JK,0,Leh,1,0,17,,,,,,
1978,JK,0,Poonch,4,8,62,,,,,,
1978,JK,0,Rajouri,10,0,70,,,,,,
1978,JK,0,Srinagar,6,0,309,,,,,,
1978,JK,0,Udhampur,9,3,63,,,,,,
1978,KE,0,Trivandrum City,15,0,294,,,,,,
1978,KE,0,Trivandrum Rural,43,2,494,,,,,,
1978,KE,0,Quilon,60,4,692,,,,,,
1978,KE,0,Alleppey,31,9,551,,,,,,
1978,KE,0,Kottayam,44,2,316,,,,,,
1978,KE,0,Idukki,48,3,310,,,,,,
1978,KE,0,Ernakulam City,14,5,322,,,,,,
1978,KE,0,Ernakulam Rural,31,0,454,,,,,,
1978,KE,0,Trichur,40,0,555,,,,,,
1978,KE,0,Palghat,37,4,362,,,,,,
1978,KE,0,Malappuram,27,1,343,,,,,,
1978,KE,0,Kozhikode,46,1,524,,,,,,
1978,KE,0,Cannanore,41,1,695,,,,,,
1978,KE,0,RP,0,0,11,,,,,,
1978,KE,0,Crime Branch,4,0,2,,,,,,
1978,KR,0,Bangalore,31,13,240,,,,,,
1978,KR,0,Kolar,27,2,279,,,,,,
1978,KR,0,KGF,5,1,46,,,,,,
1978,KR,0,Tumkur,30,12,210,,,,,,
1978,KR,0,Chitradurga,27,16,290,,,,,,
1978,KR,0,Shimoga,32,1,150,,,,,,
1978,KR,0,Mysore,36,1,177,,,,,,
1978,KR,0,Mandya,15,0,77,,,,,,
1978,KR,0,Hassan,17,1,151,,,,,,
1978,KR,0,Chickmagalur,19,5,149,,,,,,
1978,KR,0,Kodagu,29,2,118,,,,,,
1978,KR,0,Dakshina Kannada,29,1,356,,,,,,
1978,KR,0,Belgaum,104,9,188,,,,,,
1978,KR,0,Bijapur,77,38,348,,,,,,
1978,KR,0,Dharwad,72,13,460,,,,,,
1978,KR,0,Uttara Kannada,18,4,161,,,,,,
1978,KR,0,Gulbarga,54,16,445,,,,,,
1978,KR,0,Bidar,33,15,155,,,,,,
1978,KR,0,Raichur,45,15,268,,,,,,
1978,KR,0,Bellary,32,14,231,,,,,,
1978,KR,0,RP,3,1,14,,,,,,
1978,MA,0,Thane,126,40,581,,,,,,
1978,MA,0,Kulaba,56,20,170,,,,,,
1978,MA,0,Ratnagiri,27,2,53,,,,,,
1978,MA,0,Ahmednagar,45,29,229,,,,,,
1978,MA,0,Nasik,76,29,213,,,,,,
1978,MA,0,Dhule,52,26,125,,,,,,
1978,MA,0,Jalgaon,46,9,96,,,,,,
1978,MA,0,Pune Rural,68,37,216,,,,,,
1978,MA,0,Satara,33,9,79,,,,,,
1978,MA,0,Sangli,48,1,72,,,,,,
1978,MA,0,Solapur,77,53,231,,,,,,
1978,MA,0,Kolhapur,39,9,143,,,,,,
1978,MA,0,Aurangabad,40,36,336,,,,,,
1978,MA,0,Parbhani,54,28,141,,,,,,
1978,MA,0,Beed,48,32,141,,,,,,
1978,MA,0,Nanded,48,46,232,,,,,,
1978,MA,0,Osmanabad,61,39,115,,,,,,
1978,MA,0,Buldana,35,12,103,,,,,,
1978,MA,0,Akola,36,12,108,,,,,,
1978,MA,0,Amravati,49,10,145,,,,,,
1978,MA,0,Yevatmal,32,7,150,,,,,,
1978,MA,0,Wardha,32,0,53,,,,,,
1978,MA,0,Nagpur Rural,36,8,60,,,,,,
1978,MA,0,Bhandara,47,6,45,,,,,,
1978,MA,0,Chandrapur,36,3,78,,,,,,
1978,MA,0,RP Pune,11,10,38,,,,,,
1978,MA,0,RP Nagpur,5,6,25,,,,,,
1978,MA,0,Pune City,40,4,118,,,,,,
1978,MA,0,Nagpur City,42,19,146,,,,,,
1978,MG,0,East Khasi Hills,24,2,116,,,,,,
1978,MG,0,West Khasi Hills,15,0,0,,,,,,
1978,MG,0,West/East Garo Hills,12,12,20,,,,,,
1978,MG,0,Jaintia Hills,11,0,5,,,,,,
1978,MN,0,Central,22,13,138,,,,,,
1978,MN,0,West,4,0,7,,,,,,
1978,MN,0,South,2,3,6,,,,,,
1978,MN,0,Tengnoupal,4,2,5,,,,,,
1978,MN,0,East,3,2,6,,,,,,
1978,MN,0,North,13,8,24,,,,,,
1978,MP,0,Gwalior,49,27,334,,,,,,
1978,MP,0,Bhind,50,21,164,,,,,,
1978,MP,0,Murraina,54,14,362,,,,,,
1978,MP,0,Shivpuri,27,18,145,,,,,,
1978,MP,0,Guna,39,28,196,,,,,,
1978,MP,0,Datiya,20,1,52,,,,,,
1978,MP,0,Indore,40,6,357,,,,,,
1978,MP,0,Dhar,74,18,101,,,,,,
1978,MP,0,Jhabua,194,16,33,,,,,,
1978,MP,0,Khargoan,77,19,179,,,,,,
1978,MP,0,Khandawa,40,1,98,,,,,,
1978,MP,0,Ujjain,41,5,154,,,,,,
1978,MP,0,Mandsaur,28,0,209,,,,,,
1978,MP,0,Ratlam,30,7,83,,,,,,
1978,MP,0,Dewas,23,7,111,,,,,,
1978,MP,0,Shajapur,35,5,86,,,,,,
1978,MP,0,Jabalpur,63,3,262,,,,,,
1978,MP,0,Mandla,35,2,38,,,,,,
1978,MP,0,Chindwada,65,0,71,,,,,,
1978,MP,0,Balaghat,27,0,33,,,,,,
1978,MP,0,Seoni,13,3,55,,,,,,
1978,MP,0,Narsinhpur,30,3,89,,,,,,
1978,MP,0,Sagar,63,19,223,,,,,,
1978,MP,0,Panna,18,17,65,,,,,,
1978,MP,0,Damoh,39,13,81,,,,,,
1978,MP,0,Chatarpur,63,67,88,,,,,,
1978,MP,0,Tikamgarh,25,31,73,,,,,,
1978,MP,0,Raipur,61,12,148,,,,,,
1978,MP,0,Durg,39,3,114,,,,,,
1978,MP,0,Rajnandgaon,30,5,49,,,,,,
1978,MP,0,Bastar,212,7,93,,,,,,
1978,MP,0,Bilaspur,97,7,147,,,,,,
1978,MP,0,Raigarh,54,4,72,,,,,,
1978,MP,0,Sarguja,69,19,130,,,,,,
1978,MP,0,Riva,23,19,177,,,,,,
1978,MP,0,Satna,38,17,74,,,,,,
1978,MP,0,Sidhi,27,1,27,,,,,,
1978,MP,0,Shehdol,25,5,116,,,,,,
1978,MP,0,Sehore,28,10,107,,,,,,
1978,MP,0,Raisen,33,13,141,,,,,,
1978,MP,0,Hoshangabad,44,4,156,,,,,,
1978,MP,0,Betul,37,4,42,,,,,,
1978,MP,0,Vidisha,38,16,107,,,,,,
1978,MP,0,Rajgarh,36,16,163,,,,,,
1978,MP,0,Bhopal,40,7,185,,,,,,
1978,MP,0,RP Jabalpur,4,2,14,,,,,,
1978,MP,0,RP Raipur,2,0,4,,,,,,
1978,MP,0,RP Indore,4,1,6,,,,,,
1978,MZ,0,Aizawl,14,5,2,,,,,,
1978,MZ,0,Lunglei,4,2,0,,,,,,
1978,MZ,0,Chimtuipui,3,1,0,,,,,,
1978,NG,0,Kohima,24,7,21,,,,,,
1978,NG,0,Tuensang,3,1,0,,,,,,
1978,NG,0,Mokokchung,2,2,15,,,,,,
1978,NG,0,Wokha,1,1,2,,,,,,
1978,NG,0,Zunheboto,1,1,4,,,,,,
1978,NG,0,Mon,1,0,1,,,,,,
1978,OR,0,Balasore,14,52,258,,,,,,
1978,OR,0,Cuttack,43,54,546,,,,,,
1978,OR,0,Ganjam,0,6,267,,,,,,
1978,OR,0,Koraput,78,29,87,,,,,,
1978,OR,0,Puri,15,15,181,,,,,,
1978,OR,0,Sambalpur,35,8,183,,,,,,
1978,OR,0,Dhenkanal,36,13,93,,,,,,
1978,OR,0,Sundergarh,52,19,62,,,,,,
1978,OR,0,Balangir,16,2,99,,,,,,
1978,OR,0,Keonjhar,25,5,49,,,,,,
1978,OR,0,Phulbani,16,4,57,,,,,,
1978,OR,0,Mayurbhanj,31,26,66,,,,,,
1978,OR,0,Kalahandi,23,17,49,,,,,,
1978,OR,0,Rourkela,10,11,84,,,,,,
1978,OR,0,RP,2,4,43,,,,,,
1978,OR,0,Bhubaneswar,8,12,71,,,,,,
1978,PJ,0,Amritsar,93,0,1,,,,,,
1978,PJ,0,Jalandhar,61,0,0,,,,,,
1978,PJ,0,Gurdaspur,29,0,2,,,,,,
1978,PJ,0,Hoshiarpur,28,0,0,,,,,,
1978,PJ,0,Kapurthala,13,1,0,,,,,,
1978,PJ,0,Patiala,41,0,7,,,,,,
1978,PJ,0,Ludhiana,58,0,5,,,,,,
1978,PJ,0,Sangrur,50,0,0,,,,,,
1978,PJ,0,Ropar,12,0,1,,,,,,
1978,PJ,0,Ferozepore,59,0,2,,,,,,
1978,PJ,0,Bhatinda,55,0,0,,,,,,
1978,PJ,0,Faridkot,61,1,3,,,,,,
1978,RJ,0,Ajmer,30,2,342,,,,,,
1978,RJ,0,Alwar,54,5,494,,,,,,
1978,RJ,0,Bharatpur,57,28,489,,,,,,
1978,RJ,0,Jaipur,52,9,1303,,,,,,
1978,RJ,0,Sawai Madhopur,33,9,502,,,,,,
1978,RJ,0,Bikaner,24,11,205,,,,,,
1978,RJ,0,Churu,25,5,175,,,,,,
1978,RJ,0,Ganganagar,82,5,112,,,,,,
1978,RJ,0,Jhunjhunu,16,0,258,,,,,,
1978,RJ,0,Sikar,24,0,340,,,,,,
1978,RJ,0,Barmer,7,1,129,,,,,,
1978,RJ,0,Jaisalmer,5,3,39,,,,,,
1978,RJ,0,Jalore,14,1,96,,,,,,
1978,RJ,0,Jhodpur,24,1,370,,,,,,
1978,RJ,0,Nagour,24,2,418,,,,,,
1978,RJ,0,Pali,24,3,224,,,,,,
1978,RJ,0,Sirohi,15,1,59,,,,,,
1978,RJ,0,Kota,52,14,435,,,,,,
1978,RJ,0,Bundi,15,4,195,,,,,,
1978,RJ,0,Jhalawar,26,0,190,,,,,,
1978,RJ,0,Tonk,19,0,204,,,,,,
1978,RJ,0,Udaipur,53,11,917,,,,,,
1978,RJ,0,Banswara,26,2,184,,,,,,
1978,RJ,0,Bhilwara,23,6,638,,,,,,
1978,RJ,0,Chittorgarh,36,2,504,,,,,,
1978,RJ,0,Dungarpur,10,0,198,,,,,,
1978,RJ,0,RP,2,2,11,,,,,,
1978,SK,0,North,1,0,0,,,,,,
1978,SK,0,East,4,0,1,,,,,,
1978,SK,0,West,1,0,1,,,,,,
1978,SK,0,South,2,0,0,,,,,,
1978,TN,0,Chingleput East,26,1,599,,,,,,
1978,TN,0,Chingleput West,21,2,457,,,,,,
1978,TN,0,South Arcot,54,4,832,,,,,,
1978,TN,0,Thanjavur East,22,0,575,,,,,,
1978,TN,0,Thanjavur West,42,0,428,,,,,,
1978,TN,0,Tiruchirapalli,71,5,578,,,,,,
1978,TN,0,Pudukkottai,21,1,111,,,,,,
1978,TN,0,Madurai South,42,1,440,,,,,,
1978,TN,0,Madurai North,48,3,304,,,,,,
1978,TN,0,Ramanathapuram East,37,1,324,,,,,,
1978,TN,0,Ramanathapuram West,28,0,151,,,,,,
1978,TN,0,Tirunelveli,96,3,439,,,,,,
1978,TN,0,Kanyakumari,32,0,199,,,,,,
1978,TN,0,Coimbatore City,14,0,312,,,,,,
1978,TN,0,Coimbatore Rural,77,3,559,,,,,,
1978,TN,0,The Nilgiris,7,0,215,,,,,,
1978,TN,0,Salem,105,6,753,,,,,,
1978,TN,0,Dharmapuri,57,4,277,,,,,,
1978,TN,0,North Arcot,66,8,861,,,,,,
1978,TN,0,RP Tiruchirapalli,2,1,82,,,,,,
1978,TR,0,West,15,32,196,,,,,,
1978,TR,0,South,9,24,122,,,,,,
1978,TR,0,North,10,16,140,,,,,,
1978,UP,0,Saharanpur,80,84,241,,,,,,
1978,UP,0,Muzaffarnagar,121,100,279,,,,,,
1978,UP,0,Meerut,153,172,462,,,,,,
1978,UP,0,Bulandshahar,146,179,327,,,,,,
1978,UP,0,Ghaziabad,109,129,390,,,,,,
1978,UP,0,Aligarh,154,283,353,,,,,,
1978,UP,0,Mathura,77,153,72,,,,,,
1978,UP,0,Agra,112,271,405,,,,,,
1978,UP,0,Mainpuri,140,252,292,,,,,,
1978,UP,0,Etah,192,260,306,,,,,,
1978,UP,0,Farrukhabad,132,195,147,,,,,,
1978,UP,0,Etawah,75,146,195,,,,,,
1978,UP,0,Kanpur,200,227,412,,,,,,
1978,UP,0,Fatehpur,167,142,95,,,,,,
1978,UP,0,Allahabad,215,184,275,,,,,,
1978,UP,0,Jhansi,26,52,140,,,,,,
1978,UP,0,Jalaun,69,57,156,,,,,,
1978,UP,0,Hamirpur,127,90,84,,,,,,
1978,UP,0,Banda,122,172,167,,,,,,
1978,UP,0,Lalitpur,18,21,72,,,,,,
1978,UP,0,Varanasi,76,238,408,,,,,,
1978,UP,0,Mirzapur,73,81,174,,,,,,
1978,UP,0,Jaunpur,51,77,244,,,,,,
1978,UP,0,Ghazipur,57,123,165,,,,,,
1978,UP,0,Ballia,37,58,233,,,,,,
1978,UP,0,Gorakhpur,122,278,774,,,,,,
1978,UP,0,Basti,91,134,378,,,,,,
1978,UP,0,Azamgarh,103,128,850,,,,,,
1978,UP,0,Deoria,88,94,283,,,,,,
1978,UP,0,Bareilly,163,128,162,,,,,,
1978,UP,0,Shahjahanpur,145,98,84,,,,,,
1978,UP,0,Budaun,147,78,95,,,,,,
1978,UP,0,Pilibhit,56,31,35,,,,,,
1978,UP,0,Moradabad,201,132,341,,,,,,
1978,UP,0,Rampur,55,45,156,,,,,,
1978,UP,0,Bijnor,72,59,157,,,,,,
1978,UP,0,Nainital,49,25,130,,,,,,
1978,UP,0,Almora,1,0,3,,,,,,
1978,UP,0,Pithorahgarh,1,0,11,,,,,,
1978,UP,0,Dehradun,25,9,112,,,,,,
1978,UP,0,Uttarkashi,4,0,6,,,,,,
1978,UP,0,Chamoli,0,0,12,,,,,,
1978,UP,0,Tehri-Garwhal,1,0,7,,,,,,
1978,UP,0,Pauri-Garhwal,3,3,6,,,,,,
1978,UP,0,Lucknow,132,115,441,,,,,,
1978,UP,0,Unnao,178,157,175,,,,,,
1978,UP,0,Raibareli,54,104,246,,,,,,
1978,UP,0,Sitapur,156,155,218,,,,,,
1978,UP,0,Hardoi,165,159,256,,,,,,
1978,UP,0,Kheri,96,81,161,,,,,,
1978,UP,0,Faizabad,81,103,292,,,,,,
1978,UP,0,Gonda,93,103,429,,,,,,
1978,UP,0,Bahraich,76,113,259,,,,,,
1978,UP,0,Sultanpur,41,64,183,,,,,,
1978,UP,0,Pratapgarh,49,114,233,,,,,,
1978,UP,0,Barabanki,115,126,278,,,,,,
1978,UP,0,RP,33,49,62,,,,,,
1978,WB,0,Bankura,24,35,456,,,,,,
1978,WB,0,Birbhum,39,60,674,,,,,,
1978,WB,0,Burdwan,113,199,1074,,,,,,
1978,WB,0,Hooghly,50,137,750,,,,,,
1978,WB,0,Purulia,30,46,281,,,,,,
1978,WB,0,24 Parganas,134,201,2467,,,,,,
1978,WB,0,Murshidabad,57,73,891,,,,,,
1978,WB,0,Nadia,48,86,914,,,,,,
1978,WB,0,West Dinajpur,49,128,659,,,,,,
1978,WB,0,Jalpaiguri,43,46,316,,,,,,
1978,WB,0,Malda,31,36,273,,,,,,
1978,WB,0,Darjeeling,38,37,107,,,,,,
1978,WB,0,Cooch Behar,25,42,222,,,,,,
1978,WB,0,Howrah,72,64,570,,,,,,
1978,WB,0,Midnapur,59,90,1930,,,,,,
1978,AN,1,Andaman/Nicobar,8,0,29,,8293,167,1660,245,1905
1978,AP,1,Andhra Pradesh,1138,283,4461,,276814,49282,39207,7224,46431
1978,AR,1,Arunachal Pradesh,10,3,13,,83578,588,1103,0,1103
1978,AS,1,Assam,495,252,4653,,78523,18411,18542,9628,28170
1978,BH,1,Bihar,2002,2684,15747,,173876,64995,46065,13123,59188
1978,CH,1,Chandigarh,6,2,6,,114,433,790,977,1767
1978,DE,1,Delhi,182,69,305,,1485,5547,16914,5302,22216
1978,DN,1,Dadra/Nagar Haveli,6,0,11,,491,84,73,68,141
1978,GD,1,Goa Daman and Diu,10,4,119,,3813,1075,1490,569,2059
1978,GU,1,Gujarat,896,144,1317,,195984,31290,45290,8816,54106
1978,HP,1,Himachal Pradesh,48,1,219,,55673,4020,4959,2384,7343
1978,HR,1,Haryana,288,37,187,,44222,11772,11753,4756,16509
1978,JK,1,Jammu and Kashmir,83,20,1444,,222236,5597,13490,2752,16242
1978,KE,1,Kerala,481,32,5926,,38864,24787,18649,3336,21985
1978,KR,1,Karnataka,784,227,5147,,191773,33876,31972,2541,34513
1978,LA,1,Lakshadweep,0,0,4,,32,35,280,0,280
1978,MA,1,Maharashtra,1536,564,4576,,307762,58095,78359,9872,88231
1978,MG,1,Meghalaya,62,14,141,,22489,1233,3213,1046,4259
1978,MN,1,Manipur,48,28,186,,22356,1352,2973,3832,6805
1978,MP,1,Madhya Pradesh,2193,523,5754,,442841,50160,39467,20469,59936
1978,MZ,1,Mizoram,21,8,2,,21087,418,1059,657,1716
1978,NG,1,Nagaland,32,12,43,,16527,657,2975,5277,8252
1978,OR,1,Orissa,458,277,2195,,155782,25677,19763,6304,26067
1978,PJ,1,Punjab,560,2,21,,50362,15336,23481,4051,27532
1978,PN,1,Pondicherry,11,3,136,,480,560,699,657,1356
1978,RJ,1,Rajasthan,772,127,9031,,342214,31319,33824,6968,40792
1978,SK,1,Sikkim,8,0,2,,7299,243,990,326,1316
1978,TN,1,Tamil Nadu,908,44,8852,,130069,45716,40802,4395,45197
1978,TR,1,Tripura,34,72,458,,10477,1947,4070,1720,5790
1978,UP,1,Uttar Pradesh,5325,6431,13101,,294413,100831,84051,22971,107022
1978,WB,1,West Bengal,909,1332,12402,,87853,52885,41502,26090,67592
1978,IN,2,India,19314,13195,96488,,3287782,638388,629465,176356,805821
1979,AP,0,Srikakulam,42,1,163,,,,,,
1979,AP,0,Visakhapatnam,43,5,285,,,,,,
1979,AP,0,Vizianagaram,22,1,66,,,,,,
1979,AP,0,East Godavari,51,5,81,,,,,,
1979,AP,0,West Godavari,46,7,213,,,,,,
1979,AP,0,Krishna,72,12,192,,,,,,
1979,AP,0,Nellore,38,4,137,,,,,,
1979,AP,0,Kurnool,109,15,155,,,,,,
1979,AP,0,Ongole,48,5,130,,,,,,
1979,AP,0,Anantapur,67,12,559,,,,,,
1979,AP,0,Guntur,103,32,464,,,,,,
1979,AP,0,Cuddapah,84,12,242,,,,,,
1979,AP,0,Chittoor,68,12,254,,,,,,
1979,AP,0,Ranga Reddy,31,27,197,,,,,,
1979,AP,0,Medak,31,7,55,,,,,,
1979,AP,0,Mahabubnagar,74,6,169,,,,,,
1979,AP,0,Nalgonda,47,38,345,,,,,,
1979,AP,0,Nizamabad,33,4,47,,,,,,
1979,AP,0,Adilabad,42,21,184,,,,,,
1979,AP,0,Warangal,66,21,186,,,,,,
1979,AP,0,Khammam,44,18,259,,,,,,
1979,AP,0,Karimnagar,71,24,155,,,,,,
1979,AP,0,RP Vijayawada,4,1,10,,,,,,
1979,AP,0,RP Secunderabad,0,1,10,,,,,,
1979,AR,0,Lohit,2,0,0,,,,,,
1979,AR,0,Subansiri,3,2,3,,,,,,
1979,AR,0,Kameng,6,0,4,,,,,,
1979,AR,0,Tirap,3,0,2,,,,,,
1979,AR,0,Siang,2,2,5,,,,,,
1979,AS,0,Goalpara,50,56,808,,,,,,
1979,AS,0,Kamrup,59,49,1370,,,,,,
1979,AS,0,Darrang,78,37,490,,,,,,
1979,AS,0,Nogaon,35,50,584,,,,,,
1979,AS,0,Sibsagar,98,25,469,,,,,,
1979,AS,0,Dibrugarh,98,37,328,,,,,,
1979,AS,0,Lakhimpur,29,12,352,,,,,,
1979,AS,0,Karbi Anglong,10,25,55,,,,,,
1979,AS,0,NC Hills,3,2,11,,,,,,
1979,AS,0,Cachar,54,26,833,,,,,,
1979,BH,0,Patna,113,90,579,,,,,,
1979,BH,0,Nalanda,141,110,483,,,,,,
1979,BH,0,Bhojpur,107,150,574,,,,,,
1979,BH,0,Rohtas,137,204,538,,,,,,
1979,BH,0,Gaya,85,81,627,,,,,,
1979,BH,0,Aurangabad,38,37,357,,,,,,
1979,BH,0,Nawada,22,36,231,,,,,,
1979,BH,0,Saran,33,27,203,,,,,,
1979,BH,0,Siwan,30,55,221,,,,,,
1979,BH,0,Gopalganj,20,43,186,,,,,,
1979,BH,0,West Champaran,38,78,330,,,,,,
1979,BH,0,East Champaran,35,85,964,,,,,,
1979,BH,0,Muzaffarpur,44,97,642,,,,,,
1979,BH,0,Vaishali,29,55,457,,,,,,
1979,BH,0,Sitamarhi,27,55,141,,,,,,
1979,BH,0,Darbhanga,19,53,657,,,,,,
1979,BH,0,Samastipur,33,103,574,,,,,,
1979,BH,0,Madhubani,28,40,578,,,,,,
1979,BH,0,Begusarai,47,62,559,,,,,,
1979,BH,0,Bhagalpur,120,143,723,,,,,,
1979,BH,0,Munger,95,162,783,,,,,,
1979,BH,0,North Santhalpargana,85,59,536,,,,,,
1979,BH,0,South Santhalpargana,58,32,558,,,,,,
1979,BH,0,Saharsa,32,91,766,,,,,,
1979,BH,0,Katihar,34,31,239,,,,,,
1979,BH,0,Purnea,66,157,1219,,,,,,
1979,BH,0,Hazari Bagh,68,89,431,,,,,,
1979,BH,0,Giridih,51,95,273,,,,,,
1979,BH,0,Bokaro,8,6,133,,,,,,
1979,BH,0,Dhanbad,65,136,486,,,,,,
1979,BH,0,Palamau,95,73,304,,,,,,
1979,BH,0,Ranchi,212,112,441,,,,,,
1979,BH,0,Singhbhum,52,53,240,,,,,,
1979,BH,0,Jamshedpur,61,3,224,,,,,,
1979,BH,0,RP Patna,3,19,10,,,,,,
1979,BH,0,RP Muzaffarpur,6,5,44,,,,,,
1979,BH,0,RP Katihar,4,16,24,,,,,,
1979,BH,0,RP Jamshedpur,5,3,19,,,,,,
1979,BH,0,RP Dhanbad,0,0,0,,,,,,
1979,DE,0,RP,2,1,1,,,,,,
1979,DE,0,North,54,24,166,,,,,,
1979,DE,0,Central,21,3,55,,,,,,
1979,DE,0,West,41,9,51,,,,,,
1979,DE,0,South,30,16,62,,,,,,
1979,DE,0,New Delhi,4,4,21,,,,,,
1979,DE,0,East,37,7,39,,,,,,
1979,DE,0,Palam Air Port,0,0,0,,,,,,
1979,GD,0,Goa,9,4,99,,,,,,
1979,GD,0,Daman,0,0,11,,,,,,
1979,GD,0,Diu,0,0,2,,,,,,
1979,GU,0,Ahmedabad Rural,36,5,103,,,,,,
1979,GU,0,Kaira,60,7,84,,,,,,
1979,GU,0,Sabarkantha,30,7,33,,,,,,
1979,GU,0,Banaskantha,33,2,85,,,,,,
1979,GU,0,Mehsana,56,16,206,,,,,,
1979,GU,0,Rajkot City,11,3,21,,,,,,
1979,GU,0,Rajkot Rural,35,2,33,,,,,,
1979,GU,0,Amreli,29,1,16,,,,,,
1979,GU,0,Jamnagar,40,0,23,,,,,,
1979,GU,0,Junagadh,65,3,56,,,,,,
1979,GU,0,Bhavnagar,64,5,41,,,,,,
1979,GU,0,Kutch,24,8,35,,,,,,
1979,GU,0,Surendranagar,31,4,33,,,,,,
1979,GU,0,Vadodara City,22,20,62,,,,,,
1979,GU,0,Vadodara Rural,50,6,33,,,,,,
1979,GU,0,Bharuch,80,15,60,,,,,,
1979,GU,0,Panchmahal,49,1,60,,,,,,
1979,GU,0,Surat City,25,1,31,,,,,,
1979,GU,0,Surat Rural,43,8,35,,,,,,
1979,GU,0,Valsad,35,4,64,,,,,,
1979,GU,0,Western Railway,10,3,11,,,,,,
1979,HP,0,Mandi,5,0,28,,,,,,
1979,HP,0,Shimla,9,0,60,,,,,,
1979,HP,0,Kangra,6,2,16,,,,,,
1979,HP,0,Solan,7,0,49,,,,,,
1979,HP,0,Sirmaur,4,0,10,,,,,,
1979,HP,0,Chamba,2,0,8,,,,,,
1979,HP,0,Bilaspur,1,0,29,,,,,,
1979,HP,0,Hamirpur,5,0,5,,,,,,
1979,HP,0,Una,7,0,5,,,,,,
1979,HP,0,Kullu,1,0,8,,,,,,
1979,HP,0,Kinnaur,2,0,4,,,,,,
1979,HP,0,Lahaul and Spiti,2,0,1,,,,,,
1979,HP,0,RP,0,0,1,,,,,,
1979,HR,0,Ambala,24,0,59,,,,,,
1979,HR,0,Kurukshetra,22,0,54,,,,,,
1979,HR,0,Karnal,36,4,51,,,,,,
1979,HR,0,Sonepat,33,2,21,,,,,,
1979,HR,0,Rohtak,38,1,77,,,,,,
1979,HR,0,Hissar,48,3,49,,,,,,
1979,HR,0,Bhiwani,16,1,25,,,,,,
1979,HR,0,Gurgaon,13,2,23,,,,,,
1979,HR,0,Narnaul,18,2,29,,,,,,
1979,HR,0,Jind,32,7,10,,,,,,
1979,HR,0,Sirsa,20,1,32,,,,,,
1979,HR,0,Faridabad,18,1,63,,,,,,
1979,JK,0,Anantnag,4,38,124,,,,,,
1979,JK,0,Baramulla,10,1,367,,,,,,
1979,JK,0,Budgam,4,0,137,,,,,,
1979,JK,0,Doda,7,0,68,,,,,,
1979,JK,0,Jammu,19,3,118,,,,,,
1979,JK,0,Kathua,4,0,65,,,,,,
1979,JK,0,Kargil,1,0,1,,,,,,
1979,JK,0,Kupwara,6,0,136,,,,,,
1979,JK,0,Leh,2,0,10,,,,,,
1979,JK,0,Poonch,9,2,84,,,,,,
1979,JK,0,Pulwama,4,12,150,,,,,,
1979,JK,0,Rajouri,7,4,86,,,,,,
1979,JK,0,Srinagar,8,0,283,,,,,,
1979,JK,0,Udhampur,11,3,48,,,,,,
1979,KE,0,Trivandrum City,11,5,249,,,,,,
1979,KE,0,Trivandrum Rural,40,0,459,,,,,,
